Thymidine 5'-diphosphate,Thymidine 5'-diphosphate;5-TDP;5'-TDP;deoxy-TDP;dTDP;thymidine-diphosphate;Thymidine 5'-pyrophosphate,,,,,,,,,,
Citrulline,Citrulline;Homocitrulline,,,,,,,,,,
glycocholate,glycocholate,,,,,,,,,,
2-hydroxyhippurate,2-hydroxyhippurate,,,,,,,,,,
3-indoxyl sulfate,3-indoxyl sulfate,,,,,,,,,,
2-phenylpropionate,2-phenylpropionate,,,,,,,,,,
methylsuccinate,methylsuccinate,,,,,,,,,,
isovalerate,isovalerate,,,,,,,,,,
margarate,margarate;Heptadecanoic acid,,,,,,,,,,
16-hydroxypalmitate,16-hydroxypalmitate,,,,,,,,,,
Icosanoic acid,Icosanoic acid;arachidate;Arachidic acid;Eicosanoic acid,,,,,,,,,,
Malonyl CoA,Malonyl CoA,,,,,,,,,,
gluconate,gluconate;Gluconic acid;D-Gluconic acid,,,,,,,,,,
syringic acid,syringic acid,,,,,,,,,,
N-acetylglycine,N-acetylglycine,,,,,,,,,,
myristate,myristate;Myristic acid,,,,,,,,,,
Glycyl-glycine,Glycyl-glycine;glycylglycine,,,,,,,,,,
Lignoceric acid,Lignoceric acid,,,,,,,,,,
2-hydroxybutyrate,2-hydroxybutyrate;2-hydroxybutyric acid,,,,,,,,,,
7-methylguanine,7-methylguanine,,,,,,,,,,
Iso-Valeraldehyde,Iso-Valeraldehyde,,,,,,,,,,
levulinate,levulinate,,,,,,,,,,
2-hydroxyisobutyrate,2-hydroxyisobutyrate,,,,,,,,,,
ethylmalonate,ethylmalonate,,,,,,,,,,
Galactitol,Galactitol,,,,,,,,,,
2-hydroxyphenylacetate,2-hydroxyphenylacetate,,,,,,,,,,
3-hydroxyphenylacetate,3-hydroxyphenylacetate,,,,,,,,,,
4-hydroxypyridine,4-hydroxypyridine,,,,,,,,,,
Pentadecanol,Pentadecanol,,,,,,,,,,
Isocaproic acid,Isocaproic acid,,,,,,,,,,
Nonadecanoic acid,Nonadecanoic acid,,,,,,,,,,
methylphosphate,methylphosphate,,,,,,,,,,
2'-deoxyuridine,2'-deoxyuridine,,,,,,,,,,
CDP-choline,CDP-choline;cytidine 5'-diphosphocholine,,,,,,,,,,
pentadecanoate,pentadecanoate;Pentadecanoic acid,,,,,,,,,,
nicotinamide ribonucleotide,nicotinamide ribonucleotide,,,,,,,,,,
1-palmitoylglycerol,1-palmitoylglycerol,,,,,,,,,,
tricarballylate,tricarballylate,,,,,,,,,,
alpha-tocopherol,alpha-tocopherol,,,,,,,,,,
pseudouridine,pseudouridine,,,,,,,,,,
undecanedioate,undecanedioate,,,,,,,,,,
argininosuccinate,argininosuccinate;Argininosuccinic acid;Argininosuccinic acid,,,,,,,,,,
Tricosanoic acid,Tricosanoic acid,,,,,,,,,,
Fucose,Fucose,,,,,,,,,,
UDP-glucuronate,UDP-glucuronate,,,,,,,,,,
UDP-galactose,UDP-galactose,46936243,56845789,91746280,,,,,,,
Mannose,Mannose,,,,,,,,,,
Streptomycin sulfate,Streptomycin sulfate;streptomycin,520882,5702119,16051958,45073407,53384391,91664033,5702120,18529465,44629934,49800019
2-Butyl-1-octanol,2-Butyl-1-octanol,,,,,,,,,,
N-(2-furoyl)glycine,N-(2-furoyl)glycine,,,,,,,,,,
14-Methylhexadecanoic acid,14-Methylhexadecanoic acid,,,,,,,,,,
Galactosamine,Galactosamine,,,,,,,,,,
cGMP,cGMP,,,,,,,,,,
S-methylcysteine,S-methylcysteine,,,,,,,,,,
Rhamnose,Rhamnose,,,,,,,,,,
N-acetylglutamine,N-acetylglutamine;N-Acetyl-L-glutamine,,,,,,,,,,
Cysteine sulfonic acid,Cysteine sulfonic acid,,,,,,,,,,
3-hydroxydecanoate,3-hydroxydecanoate,,,,,,,,,,
3-hydroxyoctanoate,3-hydroxyoctanoate,,,,,,,,,,
1-methyladenosine,1-methyladenosine;N1-methyladenosine,,,,,,,,,,
stearamide,stearamide,,,,,,,,,,
DAG,DAG,,,,,,,,,,
Glucarate,Glucarate,,,,,,,,,,
adenosine 3'-monophosphate,adenosine 3'-monophosphate,,,,,,,,,,
paroxetine,paroxetine,,,,,,,,,,
lipitor,lipitor,,,,,,,,,,
adenosine,adenosine;Adenosine,,,,,,,,,,
Isoamyl laurate,Isoamyl laurate,,,,,,,,,,
3-aminoisobutyrate,3-aminoisobutyrate;3-Aminoisobutyric acid,,,,,,,,,,
xanthosine,xanthosine,,,,,,,,,,
"1,5-anhydro-D-glucitol","1,5-anhydro-D-glucitol;1,5-Anhydro-D-sorbitol;1,5-anhydroglucitol",,,,,,,,,,
3-methylhistidine,3-methylhistidine,,,,,,,,,,
2'-deoxyinosine,2'-deoxyinosine;2-deoxyinosine,,,,,,,,,,
dUMP,dUMP,,,,,,,,,,
N-acetylaspartate,N-acetylaspartate;N-acetyl-L-aspartic acid;N-Acetyl-L-aspartic acid,,,,,,,,,,
phenylalanylphenylalanine,phenylalanylphenylalanine,,,,,,,,,,
AICA ribonucleotide,AICA ribonucleotide,,,,,,,,,,
mannose-6-phosphate,mannose-6-phosphate,,,,,,,,,,
N-acetylserine,N-acetylserine,,,,,,,,,,
lathosterol,lathosterol,,,,,,,,,,
Ac-Ser-Asp-Lys-Pro-OH,Ac-Ser-Asp-Lys-Pro-OH,,,,,,,,,,
N-acetylproline,N-acetylproline,,,,,,,,,,
cytidine-3'-monophosphate,cytidine-3'-monophosphate,,,,,,,,,,
N-acetylvaline,N-acetylvaline,,,,,,,,,,
phenylacetylglycine,phenylacetylglycine,,,,,,,,,,
"1,3-dipalmitoylglycerol","1,3-dipalmitoylglycerol",,,,,,,,,,
3-hydroxypropanoic acid,3-hydroxypropanoic acid,,,,,,,,,,
N-acetyltyrosine,N-acetyltyrosine,,,,,,,,,,
2-hydroxystearate,2-hydroxystearate,,,,,,,,,,
N1-Methyl-2-pyridone-5-carboxamide,N1-Methyl-2-pyridone-5-carboxamide,,,,,,,,,,
octadecanedioate,octadecanedioate,,,,,,,,,,
tyrosyltyrosine,tyrosyltyrosine,,,,,,,,,,
N-acetylglutamate,N-acetylglutamate;N-acetyl-L-glutamate;N-Acetylglutamic acid,,,,,,,,,,
N-Acetyl-L-aspartate,N-Acetyl-L-aspartate,,,,,,,,,,
N-acetyl-aspartyl-glutamate,N-acetyl-aspartyl-glutamate,,,,,,,,,,
glycolithocholate sulfate,glycolithocholate sulfate,,,,,,,,,,
6-hydroxynicotinic acid,6-hydroxynicotinic acid;6-hydroxynicotinate,,,,,,,,,,
glycylserine,glycylserine,,,,,,,,,,
XMP,XMP,,,,,,,,,,
"glutamate, gamma-methyl ester","glutamate, gamma-methyl ester",,,,,,,,,,
Decanoic acid decyl ester,Decanoic acid decyl ester,,,,,,,,,,
phenol sulfate,phenol sulfate,,,,,,,,,,
N-formylglycine,N-formylglycine,,,,,,,,,,
N-acetylhistidine,N-acetylhistidine,,,,,,,,,,
N-acetyl-beta-alanine,N-acetyl-beta-alanine,,,,,,,,,,
leucylleucine,leucylleucine,,,,,,,,,,
phenylalanylleucine,phenylalanylleucine,,,,,,,,,,
"Octadecanoic acid, propyl ester","Octadecanoic acid, propyl ester",,,,,,,,,,
Lauric acid propyl ester,Lauric acid propyl ester,,,,,,,,,,
leucylglycine,leucylglycine,,,,,,,,,,
alanylglycine,alanylglycine,,,,,,,,,,
glycylproline,glycylproline,,,,,,,,,,
2-aminobutyrate,2-aminobutyrate,,,,,,,,,,
leucylproline,leucylproline,,,,,,,,,,
leucylalanine,leucylalanine,,,,,,,,,,
4-acetaminophen sulfate,4-acetaminophen sulfate,,,,,,,,,,
alanyltryptophan,alanyltryptophan,,,,,,,,,,
alanylmethionine,alanylmethionine,,,,,,,,,,
"3,4-dihydroxymandelic acid","3,4-dihydroxymandelic acid",,,,,,,,,,
1-palmitoylglycerophosphocholine,1-palmitoylglycerophosphocholine,,,,,,,,,,
tyrosylleucine,tyrosylleucine,,,,,,,,,,
glycylisoleucine,glycylisoleucine,,,,,,,,,,
butyrylglycine,butyrylglycine,,,,,,,,,,
allo-threonine,allo-threonine,,,,,,,,,,
equol,equol,,,,,,,,,,
7-ketocholesterol,7-ketocholesterol,,,,,,,,,,
sphinganine,sphinganine,,,,,,,,,,
6-phosphogluconate,6-phosphogluconate;6-Phosphogluconic acid,,,,,,,,,,
1-Methyl Histidine,1-Methyl Histidine;1-methylhistidine,,,,,,,,,,
succinyl CoA,succinyl CoA,,,,,,,,,,
Acetoacetyl CoA,Acetoacetyl CoA,,,,,,,,,,
glycyltryptophan,glycyltryptophan,,,,,,,,,,
phenylacetylglutamine,phenylacetylglutamine,,,,,,,,,,
gamma-Tocopherol,gamma-Tocopherol,,,,,,,,,,
alpha-hydroxyisocaproate,alpha-hydroxyisocaproate,,,,,,,,,,
glycyltyrosine,glycyltyrosine,,,,,,,,,,
N6-acetyllysine,N6-acetyllysine,,,,,,,,,,
glycylleucine,glycylleucine,,,,,,,,,,
gamma-glutamylglutamate,gamma-glutamylglutamate,,,,,,,,,,
indolelactate,indolelactate,,,,,,,,,,
5-methylcytidine,5-methylcytidine,,,,,,,,,,
"N2,N2-dimethylguanosine","N2,N2-dimethylguanosine",,,,,,,,,,
alanyltyrosine,alanyltyrosine,,,,,,,,,,
glycylphenylalanine,glycylphenylalanine,,,,,,,,,,
heptanoate,heptanoate,,,,,,,,,,
aspartylphenylalanine,aspartylphenylalanine,,,,,,,,,,
adenosine 2'-monophosphate,adenosine 2'-monophosphate,,,,,,,,,,
arabitol,arabitol,,,,,,,,,,
erythrose,erythrose,,,,,,,,,,
gamma-glutamyltyrosine,gamma-glutamyltyrosine,,,,,,,,,,
Glucuronate,Glucuronate;Glucuronic acid,,,,,,,,,,
4-imidazoleacetate,4-imidazoleacetate,,,,,,,,,,
N1-methylguanosine,N1-methylguanosine,,,,,,,,,,
alanylvaline,alanylvaline,,,,,,,,,,
alanylphenylalanine,alanylphenylalanine,,,,,,,,,,
glycylvaline,glycylvaline,,,,,,,,,,
prolylglycine,prolylglycine,,,,,,,,,,
phenylalanylglycine,phenylalanylglycine,,,,,,,,,,
propionylglycine,propionylglycine,,,,,,,,,,
hexanoylglycine,hexanoylglycine,,,,,,,,,,
N-acetylasparagine,N-acetylasparagine,,,,,,,,,,
alpha-hydroxyisovalerate,alpha-hydroxyisovalerate,,,,,,,,,,
"1,2-dipalmitoylglycerol","1,2-dipalmitoylglycerol",,,,,,,,,,
methionylphenylalanine,methionylphenylalanine,,,,,,,,,,
alpha-glutamyltryptophan,alpha-glutamyltryptophan,,,,,,,,,,
gamma-glutamylglycine,gamma-glutamylglycine,,,,,,,,,,
N-Acryloylglycine,N-Acryloylglycine,,,,,,,,,,
Cholestenol,Cholestenol,,,,,,,,,,
N6-methyladenosine,N6-methyladenosine,,,,,,,,,,
Cerebronic acid,Cerebronic acid,,,,,,,,,,
S-Nitrosoglutathione,S-Nitrosoglutathione,,,,,,,,,,
N4-acetylcytidine,N4-acetylcytidine,,,,,,,,,,
valylleucine,valylleucine,,,,,,,,,,
7-alpha-hydroxycholesterol,7-alpha-hydroxycholesterol,,,,,,,,,,
pyruvate,pyruvate,,,,,,,,,,
myo-Inositol 1-phosphate,myo-Inositol 1-phosphate;inositol 1-phosphate;myo-Inositol-1-phosphate;myo-Inositol 3-phosphate,,,,,,,,,,
propionylcarnitine,propionylcarnitine,,,,,,,,,,
hypotaurine,hypotaurine,,,,,,,,,,
2-Deoxyglucose 6-phosphate,2-Deoxyglucose 6-phosphate,,,,,,,,,,
glycylthreonine,glycylthreonine,,,,,,,,,,
gamma-glutamylphenylalanine,gamma-glutamylphenylalanine,,,,,,,,,,
Prolinamide,Prolinamide,,,,,,,,,,
anserine,anserine,,,,,,,,,,
FAPy-adenine,FAPy-adenine,,,,,,,,,,
phosphopantetheine,phosphopantetheine,,,,,,,,,,
S-methylglutathione,S-methylglutathione,,,,,,,,,,
leucylmethionine,leucylmethionine,,,,,,,,,,
caprylate,caprylate,,,,,,,,,,
S-Lactoylglutathione,S-Lactoylglutathione;S-lactoylglutathione,,,,,,,,,,
N-carbamylglutamate,N-carbamylglutamate,,,,,,,,,,
4-Hydroxysphinganine,4-Hydroxysphinganine;phytosphingosine,,,,,,,,,,
N-acetylputrescine,N-acetylputrescine,,,,,,,,,,
Erythrose 4-phosphate,Erythrose 4-phosphate,,,,,,,,,,
2-palmitoylglycerol,2-palmitoylglycerol;2-Monopalmitoylglycerol,,,,,,,,,,
N8-Acetylspermidine,N8-Acetylspermidine,,,,,,,,,,
octanoylcarnitine,octanoylcarnitine,,,,,,,,,,
Ribose 1-phosphate,Ribose 1-phosphate,,,,,,,,,,
pregnanediol-3-glucuronide,pregnanediol-3-glucuronide,,,,,,,,,,
ADMA,ADMA;assymetric dimethylarginine,,,,,,,,,,
glycerophosphoethanolamine,glycerophosphoethanolamine,,,,,,,,,,
Galactose 1-phosphate,Galactose 1-phosphate,,,,,,,,,,
gamma-glutamylcysteine,gamma-glutamylcysteine;gamma-Glu-Cys,,,,,,,,,,
pivaloylcarnitine,pivaloylcarnitine,,,,,,,,,,
3-methylglutarylcarnitine,3-methylglutarylcarnitine,,,,,,,,,,
lysyllysine,lysyllysine,,,,,,,,,,
alanylglutamate,alanylglutamate,,,,,,,,,,
phenylalanyltryptophan,phenylalanyltryptophan,,,,,,,,,,
Xylose,Xylose,,,,,,,,,,
valylglycine,valylglycine,,,,,,,,,,
valylserine,valylserine,,,,,,,,,,
valylphenylalanine,valylphenylalanine,,,,,,,,,,
phenylalanylarginine,phenylalanylarginine,,,,,,,,,,
gamma-glutamylglutamine,gamma-glutamylglutamine,,,,,,,,,,
arginylphenylalanine,arginylphenylalanine,,,,,,,,,,
4-hydroxyhippurate,4-hydroxyhippurate,,,,,,,,,,
13-methylmyristic acid,13-methylmyristic acid,,,,,,,,,,
gamma-glutamylleucine,gamma-glutamylleucine,,,,,,,,,,
quebrachitol,quebrachitol;pinitol,,,,,,,,,,
phenylalanylglutamate,phenylalanylglutamate,,,,,,,,,,
Threonic acid,Threonic acid;threonate,,,,,,,,,,
glycylmethionine,glycylmethionine,,,,,,,,,,
histidylphenylalanine,histidylphenylalanine,,,,,,,,,,
N-acetylthreonine,N-acetylthreonine,,,,,,,,,,
phenylpropionylglycine,phenylpropionylglycine,,,,,,,,,,
pyroglutamylvaline,pyroglutamylvaline,,,,,,,,,,
leucylarginine,leucylarginine,,,,,,,,,,
naproxen,naproxen,,,,,,,,,,
3-methylcytidine,3-methylcytidine,,,,,,,,,,
androsterone sulfate,androsterone sulfate,,,,,,,,,,
Saccharopine,Saccharopine,,,,,,,,,,
inositol 2-phosphate,inositol 2-phosphate,,,,,,,,,,
N6-carbamoylthreonyladenosine,N6-carbamoylthreonyladenosine,,,,,,,,,,
phenylalanylproline,phenylalanylproline,,,,,,,,,,
sedoheptulose 7-phosphate,sedoheptulose 7-phosphate,,,,,,,,,,
nicotinate adenine dinucleotide,nicotinate adenine dinucleotide,,,,,,,,,,
2'-Deoxyadenosine5'-deoxyadenosine,2'-Deoxyadenosine5'-deoxyadenosine,,,,,,,,,,
2'-deoxyadenosine 3'-monophosphate,2'-deoxyadenosine 3'-monophosphate,,,,,,,,,,
2'-Deoxyadenosine 5'-diphosphate,2'-Deoxyadenosine 5'-diphosphate;dADP;2'-deoxyadenosine-5'-diphosphate;Deoxyadenosine diphosphate;Deoxyadenosine diphosphate(dADP),,,,,,,,,,
valyllysine,valyllysine,,,,,,,,,,
Isobutyryl-L-carnitine,Isobutyryl-L-carnitine,,,,,,,,,,
isobutyrylcarnitine,isobutyrylcarnitine,,,,,,,,,,
laurylcarnitine,laurylcarnitine,,,,,,,,,,
Threitol,Threitol,,,,,,,,,,
SDMA,SDMA,,,,,,,,,,
3-methylcrotonylglycine,3-methylcrotonylglycine,,,,,,,,,,
5-hydroxyhexanoate,5-hydroxyhexanoate,,,,,,,,,,
3-(cystein-S-yl)acetaminophen,3-(cystein-S-yl)acetaminophen,,,,,,,,,,
biotin,biotin,,,,,,,,,,
Octadecenoic acid,Octadecenoic acid,,,,,,,,,,
campesterol,campesterol,,,,,,,,,,
2'-deoxyguanosine,2'-deoxyguanosine,,,,,,,,,,
N-Acetylaspartylglutamic acid,N-Acetylaspartylglutamic acid,,,,,,,,,,
2-O-methylguanosine,2-O-methylguanosine,,,,,,,,,,
histidylleucine,histidylleucine,,,,,,,,,,
Beta-Citryl-L-glutamic acid,Beta-Citryl-L-glutamic acid,,,,,,,,,,
N-a-acetyl-L-lysine,N-a-acetyl-L-lysine;N2-acetyllysine,,,,,,,,,,
phenylalanylserine,phenylalanylserine,,,,,,,,,,
2-hydroxyadipate,2-hydroxyadipate,,,,,,,,,,
S-Benzyl-L-Cysteine,S-Benzyl-L-Cysteine,,,,,,,,,,
2-methylbutyrylglycine,2-methylbutyrylglycine,,,,,,,,,,
butyrylcarnitine,butyrylcarnitine,,,,,,,,,,
cholate,cholate,,,,,,,,,,
erythritol,erythritol;Meso-erythritol,,,,,,,,,,
deoxycholate,deoxycholate,,,,,,,,,,
cortisone,cortisone,,,,,,,,,,
N-acetyl-DL-valine,N-acetyl-DL-valine,,,,,,,,,,
lanosterol,lanosterol,,,,,,,,,,
tyrosylglycine,tyrosylglycine,,,,,,,,,,
alanylleucine,alanylleucine,,,,,,,,,,
prolylproline,prolylproline,,,,,,,,,,
leucyltyrosine,leucyltyrosine,,,,,,,,,,
valylmethionine,valylmethionine,,,,,,,,,,
N-acetylisoleucine,N-acetylisoleucine,,,,,,,,,,
tryptophylleucine,tryptophylleucine,,,,,,,,,,
leucyltryptophan,leucyltryptophan,,,,,,,,,,
aspartylleucine,aspartylleucine,,,,,,,,,,
arginylleucine,arginylleucine,,,,,,,,,,
methionylasparagine,methionylasparagine,,,,,,,,,,
arginylvaline,arginylvaline,,,,,,,,,,
leucylhistidine,leucylhistidine,,,,,,,,,,
isoleucyltyrosine,isoleucyltyrosine,,,,,,,,,,
alpha-glutamyltyrosine,alpha-glutamyltyrosine,,,,,,,,,,
taurochenodeoxycholate,taurochenodeoxycholate,,,,,,,,,,
valylvaline,valylvaline,,,,,,,,,,
threonylvaline,threonylvaline,,,,,,,,,,
alanylisoleucine,alanylisoleucine,,,,,,,,,,
prolylalanine,prolylalanine,,,,,,,,,,
histidyltyrosine,histidyltyrosine,,,,,,,,,,
isoleucylphenylalanine,isoleucylphenylalanine,,,,,,,,,,
NADH,NADH,,,,,,,,,,
5-methylthioadenosine,5-methylthioadenosine,,,,,,,,,,
Ribulose-5-phosphate,Ribulose-5-phosphate;Ribulose 5-phosphate,,,,,,,,,,
UDP-N-acetylgalactosamine,UDP-N-acetylgalactosamine,,,,,,,,,,
Xylulose 5-phosphate,Xylulose 5-phosphate,,,,,,,,,,
L-Sorbose,L-Sorbose,,,,,,,,,,
glycerate,glycerate,,,,,,,,,,
Arabinose,Arabinose,,,,,,,,,,
N-acetylneuraminate,N-acetylneuraminate;N-Acetylneuraminic acid,,,,,,,,,,
Glucosamine,Glucosamine,,,,,,,,,,
Galacturonic acid,Galacturonic acid,,,,,,,,,,
Dihydroorotic acid,Dihydroorotic acid,,,,,,,,,,
N-acetylglucosamine 6-phosphate,N-acetylglucosamine 6-phosphate,,,,,,,,,,
carnosine,carnosine,,,,,,,,,,
Mevalonic acid,Mevalonic acid,,,,,,,,,,
N-acetylornithine,N-acetylornithine,,,,,,,,,,
Lyxose,Lyxose,,,,,,,,,,
raffinose,raffinose,,,,,,,,,,
Tagatose,Tagatose,,,,,,,,,,
Theanine,Theanine,,,,,,,,,,
cysteinylglycine,cysteinylglycine,,,,,,,,,,
Allose,Allose,,,,,,,,,,
stachyose,stachyose,,,,,,,,,,
maltohexaose,maltohexaose,,,,,,,,,,
N-Formyl-L-methionine,N-Formyl-L-methionine;N-formylmethionine,,,,,,,,,,
nicotinamide riboside,nicotinamide riboside,,,,,,,,,,
N-glycolylneuraminate,N-glycolylneuraminate,,,,,,,,,,
gamma-glutamylalanine,gamma-glutamylalanine,,,,,,,,,,
N-acetylglucosamine 6-sulfate,N-acetylglucosamine 6-sulfate,,,,,,,,,,
dehydroascorbate,dehydroascorbate,,,,,,,,,,
hydroquinone beta-D-glucopyranoside,hydroquinone beta-D-glucopyranoside,,,,,,,,,,
Psicose,Psicose,,,,,,,,,,
homostachydrine,homostachydrine,,,,,,,,,,
tryptophan betaine,tryptophan betaine,,,,,,,,,,
prolylleucine,prolylleucine,,,,,,,,,,
methionylleucine,methionylleucine,,,,,,,,,,
Aconitate,Aconitate,,,,,,,,,,
tartarate,tartarate,,,,,,,,,,
5-methyltetrahydrofolate,5-methyltetrahydrofolate,,,,,,,,,,
arachidonate,arachidonate;Arachidonic acid,,,,,,,,,,
Fumaric acid,Fumaric acid,,,,,,,,,,
7-methylguanosine,7-methylguanosine,,,,,,,,,,
5-methyluridine,5-methyluridine,,,,,,,,,,
docosahexaenoate,docosahexaenoate;Docosahexaenoic acid,,,,,,,,,,
palmitoleate,palmitoleate;Palmitoleic acid,,,,,,,,,,
oleate,oleate;Oleic acid,,,,,,,,,,
UDP-N-acetylglucosamine,UDP-N-acetylglucosamine,,,,,,,,,,
eicosapentaenoate,eicosapentaenoate;Eicosapentaenoic acid,,,,,,,,,,
2-aminopimelic acid,2-aminopimelic acid,,,,,,,,,,
Arabinose-5-phosphate,Arabinose-5-phosphate,,,,,,,,,,
isoleucylvaline,isoleucylvaline,,,,,,,,,,
3-hydroxyhippurate,3-hydroxyhippurate,,,,,,,,,,
N-Undecanoylglycine,N-Undecanoylglycine,,,,,,,,,,
riboflavin,riboflavin,,,,,,,,,,
phenylalanyltyrosine,phenylalanyltyrosine,,,,,,,,,,
"Heptadecanoic acid, trimethylsilyl ester","Heptadecanoic acid, trimethylsilyl ester",,,,,,,,,,
"Eicosanoic acid, propyl ester","Eicosanoic acid, propyl ester",,,,,,,,,,
isovalerylglycine,isovalerylglycine,,,,,,,,,,
Elaidic acid,Elaidic acid,,,,,,,,,,
p-coumaric acid,p-coumaric acid,,,,,,,,,,
sinapate,sinapate,,,,,,,,,,
piperine,piperine,,,,,,,,,,
squalene,squalene,,,,,,,,,,
mesaconate,mesaconate,,,,,,,,,,
Ricinoleic acid,Ricinoleic acid,,,,,,,,,,
cis-aconitate,cis-aconitate;cis-Aconitic acid,,,,,,,,,,
flavin adenine dinucleotide,flavin adenine dinucleotide;FAD,,,,,,,,,,
6'-sialyllactose,6'-sialyllactose,,,,,,,,,,
cinnamoylglycine,cinnamoylglycine,,,,,,,,,,
Urocanate,Urocanate,,,,,,,,,,
2-thiouracil,2-thiouracil,,,,,,,,,,
Coniferyl alcohol,Coniferyl alcohol,,,,,,,,,,
3-methylglutaconate,3-methylglutaconate,,,,,,,,,,
N-Decanoylglycine,N-Decanoylglycine,,,,,,,,,,
fructose,fructose,,,,,,,,,,
"1,6-anhydroglucose","1,6-anhydroglucose",,,,,,,,,,
taurodeoxycholate,taurodeoxycholate,,,,,,,,,,
erythronate,erythronate,,,,,,,,,,
ranitidine,ranitidine,,,,,,,,,,
N2-methylguanosine,N2-methylguanosine,,,,,,,,,,
2-dehydro-D-gluconate,2-dehydro-D-gluconate,,,,,,,,,,
Hydroxybutyrate,Hydroxybutyrate;4-hydroxybutyrate,,,,,,,,,,
galactarate,galactarate,,,,,,,,,,
glycyllysine,glycyllysine,,,,,,,,,,
7-alpha-hydroxy-3-oxo-4-cholestenoate,7-alpha-hydroxy-3-oxo-4-cholestenoate,,,,,,,,,,
indolepropionate,indolepropionate,,,,,,,,,,
nonadecanoate,nonadecanoate,,,,,,,,,,
valyltryptophan,valyltryptophan,,,,,,,,,,
tyrosylphenylalanine,tyrosylphenylalanine,,,,,,,,,,
leucylserine,leucylserine,,,,,,,,,,
pro-hydroxy-pro,pro-hydroxy-pro,,,,,,,,,,
p-acetamidophenylglucuronide,p-acetamidophenylglucuronide,,,,,,,,,,
valyltyrosine,valyltyrosine,,,,,,,,,,
2-ethylhexanoate,2-ethylhexanoate,,,,,,,,,,
tyrosylalanine,tyrosylalanine,,,,,,,,,,
phenylalanylvaline,phenylalanylvaline,,,,,,,,,,
threonylphenylalanine,threonylphenylalanine,,,,,,,,,,
Heptadecanoate,Heptadecanoate,,,,,,,,,,
leucylasparagine,leucylasparagine,,,,,,,,,,
laurate,laurate,,,,,,,,,,
valylarginine,valylarginine,,,,,,,,,,
caproate,caproate,,,,,,,,,,
threonylleucine,threonylleucine,,,,,,,,,,
adenosine 5'diphosphoribose,adenosine 5'diphosphoribose,,,,,,,,,,
p-cresol sulfate,p-cresol sulfate,,,,,,,,,,
caprate,caprate,,,,,,,,,,
lysylleucine,lysylleucine,,,,,,,,,,
4-acetylphenol sulfate,4-acetylphenol sulfate,,,,,,,,,,
valerylglycine,valerylglycine,,,,,,,,,,
3-phenylpropionate,3-phenylpropionate,,,,,,,,,,
aspartylvaline,aspartylvaline,,,,,,,,,,
prolylmethionine,prolylmethionine,,,,,,,,,,
isoleucylalanine,isoleucylalanine,,,,,,,,,,
valylisoleucine,valylisoleucine,,,,,,,,,,
valylglutamine,valylglutamine,,,,,,,,,,
sphingosine,sphingosine,,,,,,,,,,
prostaglandin E2,prostaglandin E2,,,,,,,,,,
linoleate,linoleate;Linoleic acid,,,,,,,,,,
beta-Carotene,beta-Carotene,,,,,,,,,,
trans-Glutaconic acid,trans-Glutaconic acid,,,,,,,,,,
2-isopropylmalate,2-isopropylmalate,,,,,,,,,,
Coniferyl aldehyde,Coniferyl aldehyde,,,,,,,,,,
dihomo-gamma-Linolenic acid,dihomo-gamma-Linolenic acid,,,,,,,,,,
"9-Octadecenoic acid, methyl ester","9-Octadecenoic acid, methyl ester",,,,,,,,,,
1-linoleoylglycerophosphocholine,1-linoleoylglycerophosphocholine,,,,,,,,,,
prostaglandin E1,prostaglandin E1,,,,,,,,,,
L-urobilin,L-urobilin,,,,,,,,,,
prostaglandin A2,prostaglandin A2,,,,,,,,,,
6-keto prostaglandin F1alpha,6-keto prostaglandin F1alpha,,,,,,,,,,
linolenate,linolenate,,,,,,,,,,
genistein,genistein,,,,,,,,,,
myristoleate,myristoleate,,,,,,,,,,
daidzein,daidzein,,,,,,,,,,
Coenzyme Q10,Coenzyme Q10,,,,,,,,,,
eicosenoate,eicosenoate,,,,,,,,,,
thromboxane B2,thromboxane B2,,,,,,,,,,
Oleamide,Oleamide,,,,,,,,,,
1-oleoylglycerol,1-oleoylglycerol,,,,,,,,,,
1-linoleoylglycerol,1-linoleoylglycerol,,,,,,,,,,
alpha-muricholate,alpha-muricholate,,,,,,,,,,
codeine,codeine,,,,,,,,,,
Xylulose,Xylulose,,,,,,,,,,
Lysophosphatidylcholine,Lysophosphatidylcholine,,,,,,,,,,
mead acid,mead acid,,,,,,,,,,
docosatrienoate,docosatrienoate,,,,,,,,,,
1-oleoylglycerophosphocholine,1-oleoylglycerophosphocholine,,,,,,,,,,
glycitein,glycitein,,,,,,,,,,
Andrographolide,Andrographolide,,,,,,,,,,
2-oleoylglycerol,2-oleoylglycerol,,,,,,,,,,
cis-Ocimene,cis-Ocimene,,,,,,,,,,
ergothioneine,ergothioneine,,,,,,,,,,
3-hexenedioate,3-hexenedioate,,,,,,,,,,
n-Butyl Oleate,n-Butyl Oleate,,,,,,,,,,
2-linoleoylglycerol,2-linoleoylglycerol,,,,,,,,,,
Glyceryl linolenate,Glyceryl linolenate,,,,,,,,,,
trans-urocanate,trans-urocanate,,,,,,,,,,
xylonate,xylonate,,,,,,,,,,
fumarate,fumarate,,,,,,,,,,
behenate,behenate,,,,,,,,,,
ribonate,ribonate,,,,,,,,,,
Turanose,Turanose,,,,,,,,,,
erucate,erucate,,,,,,,,,,
nervonate,nervonate;Nervonic acid,,,,,,,,,,
